,UNNAMED: 0,URL,REVIEW_TITLE,RATINGS,REVIEW,VERIFIED,DATE_X,USER_NAME,USER_ID,MAX_REVIEWS_DAY,BY_LINK,HELPFUL_VOTES,PRODUCT,PRODUCT_LINK,REVIEW_SENTIMENT,TOTAL_REVIEWS,AVERAGE_RATING,RATING_DEVIATION,REVIEW_LENGTH,TITLE_LENGTH,TOTAL_USER_REVIEWS,DATETIME,REVIEW_DATE_DIFF
32,32,https://www.amazon.co.uk/gp/review/R27DXOYU23TZXG/,Cannot recommend these headphones enough.,5,"These things are incredible for the price. I've used earbuds regularly for over a months while exercising, while working in landscaping/farming, and presently as an attorney. The different types of work affect sound quality, given the types of ambient noise one experiences, the jostling of the headphones from movement, etc. In addition, I only buy headphones that are no more than �100, preferably less than �10, because I have a tendency to lose and/or destroy them. These are, hands down, the best pair I've ever had, even better than the �100 Beats I used to buy. The fit is perfect, they do not jostle around in your ear, and because the fit is so snug (without being annoying), they eliminate ambient noise extremely well. For example, on a plane you barely notice the engine sound (relative to any other headphones I've owned).And the sound quality is the best I've ever experienced by long shot for a pair of earbuds. The bass is deep and full, mids are actually pronounced, and the treble is not piercing like it is frequently in earbuds. The clarity for something like jazz is not perfect if your an audiophile, but still better than anything else at this price point, or at numerous price points above it.NOTE: In order to maximize sound quality, you have to use the rubber piece that fits snugly into your ear. You also HAVE to wear the R headphone in your right ear and the L headphone in you left ear. I guarantee the reviewers complaining about the lack of bass are not wearing them correctly. When you do, the sound is nothing short of astonishing for pair of budget earbuds.",0,2017-04-25,Jon Graham,AHPBJJIJAYS65CAV372NAHS6IZXA,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AHPBJJIJAYS65CAV372NAHS6IZXA/ref=cm_cr_srp_d_pdp?ie=UTF8,33,In Ear Earphones Black,https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,0.1735,115.0,5.0,0.0,1592,41,3,2017-04-25,9
33,33,https://www.amazon.co.uk/gp/review/R2LOI1GD86D13V/,Good bargian.,5,These earphones are a great value for their price. Music quality is great for an in-ear headphone. I ran over my last pair with my car and they survived another month before finally falling apart where I had cracked them.,0,2017-05-03,Gerald Andrews,AHEFGRULT47ESO2AUC4CLNPYHUBQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AHEFGRULT47ESO2AUC4CLNPYHUBQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,In Ear Earphones with Mic Black&Silver,https://www.amazon.co.uk/Ear-Earphones-Mic-Black-Silver/dp/B071RLBPMF/ref=cm_cr_srp_d_product_top?ie=UTF8,0.4,4.0,5.0,0.0,221,13,3,2017-05-03,7
34,34,https://www.amazon.co.uk/gp/review/R3209B22GIP1FA/,Noise cancellation works great!,5,Noise cancellation works great! They're relatively light weight and the sound is excellent. Bluetooth connectivity is easy. Really helps while studying and need to get rid of the noise.,1,2017-04-28,Gerald Andrews,AHEFGRULT47ESO2AUC4CLNPYHUBQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AHEFGRULT47ESO2AUC4CLNPYHUBQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Willnorn Mini Bluetooth Wireless Headphone,https://www.amazon.co.uk/Willnorn-Mini-Bluetooth-Wireless-Headphone-White/dp/B06Y6ND3JW/ref=cm_cr_srp_d_product_top?ie=UTF8,0.572222,4.0,5.0,0.0,185,31,3,2017-04-28,7
35,35,https://www.amazon.co.uk/gp/review/R19ADTJCZX5NE3/,"Great Sound and Good Enough Fit, see my comparisons",5,"Very good sounding, tied for favorite, see comparisons below to other earbuds. You must pay attention and use the right tip for your ear, as this design does not go deep in ear and thus needs the right rubber tip to get good sound isolation.I compared the ergo-Fit on cell phone and laptop outputs, 6 different songs and the with other earbuds listed below:this brand Ergo-Fit ~�10.These are one of my two favorites due to better fit than HAFX1X and almost as good of sound, slightly better sound than Ink'd but not as good of fit -Bass-Excellent, not too boomy -Mid, Good -Highs, Good, not too much (like Ink'ed) -Comfort, Good, a little bit noticeable, but you can wear for many hours. Noise Isolation fit is good, you need experiment with tips to get it right as these leave no margin for error as they do not go deep into ear canal. However they tend to stay in place.SKULLCANDY Ink'd - �11 Ok, no distortion, sometimes short on bass, good for vocals -Bass, good, but a little weak, if positioned well in ear bass can be good -Mid, Excellent, very clear vocals -Highs, Good, perhaps a little too much volume highs -Fit, Very comfortable and best at noise isolation, fitting deep in ear canal, making them my favorite along with the JVC HAFX1X �25 - Beautiful sounds, well balanced, nice bass -Bass, OK, the best you'll ever experience in earbuds, almost too much. -Mid, Good, very clear vocals, despite a very rich bass -High, Excellent -Fit, I find it difficult to get them just deep enough to get good noise isolation, using the medium tips. But this made them to be uncomfortable and they WORK THEMSELVES LOOSE (from tight noise isolation fit). In general not uncomfortable, but very noticeable in ear due to large sizeMEELECTRONICS M6 - 18� Very good,clear sound, no distortion, well balanced -Bass, Excellent, rich and natural sound, almost booming -Mid, Excellent, very clear vocals -Highs, Good, clear no distortion -Fit, Only seam to get good noise isolation fit with long triple flanged tip, but these are not comfortable to wear more than an hour or two.PHILIPS SHE6000/28 ~�14 -Balanced high, mid, and low ranges -Fit, comfortable since they don't go into ear much, 4 different size tips. Don't fit tight in ear, as not designed to go deep enough. Thus little noise isolation, and not suited to noisy environment. None-the-less, even though the do NOT seal-in the sound via tight fit, they seem to have good frequency balance. Also, not good to use for activities, as they easy to fall out. -Nice carry caseSONY MDR-EX300SL - 25�, Horrible, booming bass, distorted -Bass, Ok, booming, too much -Mid, horrible, distorted vocals -Highs, Bad, not present, no highs at all",0,2017-04-26,Gerald Andrews,AHEFGRULT47ESO2AUC4CLNPYHUBQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AHEFGRULT47ESO2AUC4CLNPYHUBQ/ref=cm_cr_srp_d_pdp?ie=UTF8,31,In Ear Earphones Black,https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,0.236852,115.0,5.0,0.0,2683,51,3,2017-04-26,7
36,36,https://www.amazon.co.uk/gp/review/RW5X89W1Y3DY9/,Unbeatable in it's price range.,5,"Quality on par with much more expensive pairs in the lower pricing tier this occupies. I find I get about 4-a months out of these with the level of abuse I subject them to. I wear them a minimum of 5 hours a day and typically fall asleep with them in. During the day I'll snag the cord and they'll get yanked of my ears. With all of the tugging and pulling the audio quality remains consistent, and the buds are comfortable, until the day that the flexing of the wire eventually causes one bud to lose contact.Broken pairs are also a great cat toy you didn't plan on.",0,2017-05-04,Alex Anderson,AH6YVKMM7LATKY4K53AGPUPHODLQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AH6YVKMM7LATKY4K53AGPUPHODLQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Earphones In ear Black,https://www.amazon.co.uk/XuDirect-Earphones-In-ear-Black/dp/B071KTLZVH/ref=cm_cr_srp_d_product_top?ie=UTF8,0.159524,6.0,5.0,0.0,567,31,4,2017-05-04,29
37,37,https://www.amazon.co.uk/gp/review/R3KF4JOAXWS2SR/,Some of the best Earphones I have ever had.,5,"When you look at them, the design may appear to be uncomfortable given its odd shape, however, this shape causes the ear buds to more snuggly fit into your ears. They produce good, clear sound quality and have a decent length.Now, I am not good at taking care of my things, I tend to break things, a lot. All my previous earphones have broken within one-to-two months, especially since I buy the cheap, 5-to-10 pound ones, however, the pair of these I bought has lasted me now around a months and have no sign of wear-and-tear.The only problem I can think of with these is that the ear pads tend to be a little unsecured. This means that they will sometimes fall off when you do not have them in your ear, this is not a common occurance, but it does happen sometimes. This personally wasn't a problem because I usually find the ear pads in my pocket, and even when I did not, which was once, I simply used the excess ear pads the earphones came with.All-in-all, this is a superb pair of earphones, they are light-weight, sturdy, have god audio quality, and are overall some of the best I have ever had.Final Score: 5/5",0,2017-04-27,Alex Anderson,AH6YVKMM7LATKY4K53AGPUPHODLQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AH6YVKMM7LATKY4K53AGPUPHODLQ/ref=cm_cr_srp_d_pdp?ie=UTF8,31,In Ear Earphones Black,https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,0.127083,115.0,5.0,0.0,1118,43,4,2017-04-27,29
38,38,https://www.amazon.co.uk/gp/review/R15MNVFM244CLX/,"Very, VERY good indeed!",5,"These are very, VERY good, and not just ""very good for the price."" I'd say ""incredibly, impossibly good"" but I'm listening to them and this is reality...and I am fussy about sound quality (a multi-thousand pound home sound system, that's how fussy). Their noise isolation is excellent, too; so much so that on my next airplane trip, which is in a couple of weeks, my expensive Bose noise-cancelling earbuds are staying at home. These earbuds isolate as well as the Bose active cancellation system and the this brands sound BETTER than the Bose.These are so good, I just bought another set.",0,2017-04-24,Alex Anderson,AH6YVKMM7LATKY4K53AGPUPHODLQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AH6YVKMM7LATKY4K53AGPUPHODLQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Earbuds In Ear Headphones Center Button Black,https://www.amazon.co.uk/Earbuds-Headphones-Center-Button-Black-GOLD/dp/B06ZZ4CNMD/ref=cm_cr_srp_d_product_top?ie=UTF8,0.422051,14.0,5.0,0.0,589,23,4,2017-04-24,29
39,39,https://www.amazon.co.uk/gp/review/RINBGZPQ8JQKI/,easy to install,5,"This works very well, both in day light and at night. I bought this for a gift for my bothers birthday and he isn't very skilled when it comes to technology, and this was easy for him to install.",1,2017-04-05,Alex Anderson,AH6YVKMM7LATKY4K53AGPUPHODLQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AH6YVKMM7LATKY4K53AGPUPHODLQ/ref=cm_cr_srp_d_pdp?ie=UTF8,2,Swinway Home CCTV Camera System 4CH 720P AHD Security Surveillance DVR kit 1.0Megapixel Day Night Vision Outdoor CCTV Bullet Home Security Cameras Smartphone QR Code Easy Quick Access NO Hard Drive,https://www.amazon.co.uk/Swinway-Security-Surveillance-1-0Megapixel-Smartphone-4CH-36DH/dp/B01ITA7MHG/ref=cm_cr_srp_d_product_top?ie=UTF8,0.420833,2.0,5.0,0.0,195,15,4,2017-04-05,29
40,40,https://www.amazon.co.uk/gp/review/R2ZAKUQUROLF28/,"The ""Ol' Reliable"" of earbuds",5,"These are honestly the best earphones I've ever bought. They last for a really, really long time, and with heavy wear. I use them pretty much every day, at my computer, with my iPod, etc. They'll get yanked around, run through the washer, bunched in my pocket...But they'll still always work! I would say, on average, they last around 5-a months before they have to be replaced, which I think is pretty incredible considering how cheap they are.I'm not an audiophile, but I find the sound quality to be pretty good. The unique shape of the earbud makes it to where they sit perfectly in your ear. It's really easy to swap out the buds if you want to clean them or replace them with a different size. By far the best budget earbuds out there.",0,2017-05-04,Ramon Hayes,AFFNQLAWE6HEKG4AXXVVUGVM6EFQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AFFNQLAWE6HEKG4AXXVVUGVM6EFQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,YOUSIPI Headphones In Ear Earbuds with Mic Wired Stereo Sound Earphones Black,https://www.amazon.co.uk/YOUSIPI-Headphones-Earbuds-Stereo-Earphones-black/dp/B07116RYRK/ref=cm_cr_srp_d_product_top?ie=UTF8,0.357955,6.0,5.0,0.0,741,29,3,2017-05-04,28
41,41,https://www.amazon.co.uk/gp/review/R35ENGLLF3D23D/,"Good, cheap, and durable -- that sums it up nicely.",5,"These earbuds are very good and when used properly, i.e., fit *snugly* into the ears, have good-to-excellent bass response -- something I know a little about, as I've played bass guitar for months and I reflexively listen to the low end first whenever I hear a new song. On sound alone, I would give them a four-star rather than a five-star rating, as they are the slightest bit muddy in the mid-range compared to really good headphones. And I'm being picky, I know.However, what pushes my review to the five-star level is durability: I am extremely hard on earbuds, listening to my mp3 player while doing carpentry, gardening, hiking through brush, working in the kitchen, etc. and I cannot tell you how many times I've caught the cord on something and yanked the 'buds out of my ears or the jack out of its socket and yet I've had only one failed set of these earbuds after over a months(!) of daily use. I have stepped on one or the other of the buds at least three times, cracked the 'bud cases twice and after an application of super-glue, they worked as if nothing had ever happened. Alas, after all of this brutal treatment, the left 'bud stopped producing sound, so I finally had to pull my unopened, three-month-old backup set out of my sock drawer.Just lucky with the one pair of 'buds? I don't think so -- I have the same brand and model earbuds on my secondary mp3 player which I've used nearly as much under harsh conditions for over two months and they're still performing great. I'm a frugal (read ""cheap"") and active guy who hates buying expensive earbuds, only to have to replace them within three to a months. (If it were illegal, I would have been convicted of bud-abuse months ago.)So here you have these this brand earbuds that are comfortable, affordable, sound good, and are very durable. What more could a person ask for in a set of earbuds for daily use?",0,2017-04-25,Ramon Hayes,AFFNQLAWE6HEKG4AXXVVUGVM6EFQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AFFNQLAWE6HEKG4AXXVVUGVM6EFQ/ref=cm_cr_srp_d_pdp?ie=UTF8,32,In Ear Earphones Black,https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,0.0735902,115.0,5.0,0.0,1879,51,3,2017-04-25,28
42,42,https://www.amazon.co.uk/gp/review/RUAFQH9NWM9C8/,Great,5,"A great unit giving decent sound, but what i like best about it is the size, its small and easy to carry and perfect for outdoors.",1,2017-04-06,Ramon Hayes,AFFNQLAWE6HEKG4AXXVVUGVM6EFQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AFFNQLAWE6HEKG4AXXVVUGVM6EFQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,"URBST Bluetooth Speakers,Wireless Stereo super bass Portable Bluetooth MP3 Speakers with Handsfree Speakerphone and 3.5mm Jack.",https://www.amazon.co.uk/URBST-Bluetooth-Speakers-Handsfree-Speakerphone/dp/B01MSLVQXQ/ref=cm_cr_srp_d_product_top?ie=UTF8,0.507143,4.0,5.0,0.0,130,5,3,2017-04-06,28
43,43,https://www.amazon.co.uk/gp/review/R3SONL128CJ95B/,Great Speaker for the Price,5,Great speaker for the price! I love the bass on this speaker! May not be to loud but it's not bad at all. I personally am satisfied with me purchase. I would definitely recommend this for someone who wants a good speaker without spending so much money,0,2017-05-03,Jason Roberts,AEPNJZZM63WLMAJBHL35FXIFCYBQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AEPNJZZM63WLMAJBHL35FXIFCYBQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Home Theater Subwoofer Black&Silver,https://www.amazon.co.uk/Home-Theater-Subwoofer-Black-Silver/dp/B072L26B8N/ref=cm_cr_srp_d_product_top?ie=UTF8,0.33625,5.0,5.0,0.0,251,27,3,2017-05-03,8
44,44,https://www.amazon.co.uk/gp/review/RH6UNMJB3ZA05/,Really amazing over-ear headphones!,5,"I really didn't expect too much from these headphones seeing as they are so cheap but I was so, so wrong. These headphones are incredible. I have owned several pairs of headphones in the past (in ear and around the ear) and believe it or not, these sound so much better. Right after I opened the box I spent like two hours just scrolling through my ipod and listening to random songs with these headphones and then the Bose and these consistently sounded better.",0,2017-04-28,Jason Roberts,AEPNJZZM63WLMAJBHL35FXIFCYBQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AEPNJZZM63WLMAJBHL35FXIFCYBQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,On Ear Headphones Black,https://www.amazon.co.uk/OCOMI-On-Ear-Headphones-Black/dp/B071R5W83M/ref=cm_cr_srp_d_product_top?ie=UTF8,0.163265,15.0,5.0,0.0,462,35,3,2017-04-28,8
45,45,https://www.amazon.co.uk/gp/review/R2S2C0ZNPBZ9ZW/,Mind-blowing sound for the price,5,"To say I'm blown away is putting it mildly. Now, maybe this means I've just had rotten luck 'til now, but prior to this set, every budget pair of earbuds I've tried, (�10-15 range), has left me frustrated and sorely disappointed: I've gotten thin and tinny sound with no bass, or muddy sound with no trebble AND no bass... Often barely a step up from the free set on the airplane. I've spent 4 times the cost of these on a skullcandy pair that proved entirely unlistenable. I'd nearly abandoned hope of a worry-free set I could batter in my usual merciless way and still ENJOY listening to. And then, I gave it just one more try...Now, they don't exactly look expensive, and I'll never claim these sound just like my beloved Klipsch or Audiofly earbuds: anyone expecting that from six pound earbuds needs a quick reality check. BUT, I'm also not about to shove those Klipsch and Audiofly investments into a jacket pocket every time I'm racing out the door, (dropping them repeatedly), or leave them on during naps, or say, have them anywhere in view when my audiophile cat is in the mood to examine the wires with her teeth. What the this brand does is offer sound that's crisp and dynamic enough to be properly enjoyed, with a pretty comfortable design, and at a price so affordable -- and so far below anything remotely comparable -- that the cat can have her own set if she wants it.It's just plain impressive.",0,2017-04-25,Jason Roberts,AEPNJZZM63WLMAJBHL35FXIFCYBQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AEPNJZZM63WLMAJBHL35FXIFCYBQ/ref=cm_cr_srp_d_pdp?ie=UTF8,32,In Ear Earphones Black,https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,0.1189829999999999,115.0,5.0,0.0,1413,32,3,2017-04-25,8
46,46,https://www.amazon.co.uk/gp/review/R2KAMD5APSAUYX/,It's a hit!,5,"I took a chance on this after reading all the good reviews but to be honest wasn't really expecting much for �30! How wrong was I? It's really brilliant for my needs! I play a piano app online and the sound from the iPad is abysmal to say the least! While headphones dramatically improve the sound I don't like wearing them! This speaker was the answer to my prayers! The sound quality is brilliant - nice deep bass tones too which is lacking in lots of the cheaper items usually. It's true that the sound isn't too loud but if you're wanting to really blast loud sound you'd probably be choosing something else anyway! It's handy, convenient and highly portable. I've tried it with the a/v cable and Bluetooth and found both to be ideal! There is slight volume loss with Bluetooth but that's true with any Bluetooth device! It was delivered within 48 hours of ordering and well packaged! Oh almost forgot to say some reviewers stated it lasting around 8 hrs (if I remember correctly) on a charge but I've used mine for about 12-14 hrs so far and haven't needed to recharge yet! Another hit, but as such cant say how long it takes to charge! All-in-all I would most certainly recommend this item! I can't imagine anyone finding something better in this price range! GO FOR IT!!!",0,2017-05-04,Anna Hayes,AGVMH2GOY3IYUN5MBZ6JUHKD7KUQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AGVMH2GOY3IYUN5MBZ6JUHKD7KUQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Bluetooth Speaker with Stand Black,https://www.amazon.co.uk/Bluetooth-Speaker-with-Stand-Black/dp/B07116XY1N/ref=cm_cr_srp_d_product_top?ie=UTF8,0.320955,4.0,5.0,0.0,1278,11,3,2017-05-04,9
