,USER_ID,PRODUCT_ID,RATING,DATE,LABEL,REVIEW_TEXT,AVERAGE_RATING,RATING_DEVIATION,TOTAL_PRODUCT_REVIEWS,REVIEW_LENGTH,RATING_CATEGORY,SINGLE_RATING_CATEGORY,REVIEW_COUNT_DATE,SAME_DATE_MULTIPLE_REVIEWS,MAX_USER_REVIEWS_DAY,TIMESTAMP_DIFFERENCE,AVERAGE_USER_REVIEW_LENGTH,TOTAL_USER_REVIEWS,PERCENTAGE_POSITIVE_REVIEWS,RATIO_POSITIVE_NEGATIVE
290271,76157,759,4,2013-03-18,1,"I've been here quite a bit so of course my experience changes but not at all drastic. The service is good during brunch and dinner. It's always too busy for me to have dinner at the table section (without reservation) so I go to the bar section which I enjoy. It's more relaxing and less formal. Their Kafta is to die for- can't help getting it all the time. And the halumi - it used to come with more rice (which I thoroughly enjoyed) and now it's mostly veggies/squash covered in cheese. But it is good! Their brunch menu is quite delicious. Their regular coffee I could do without and the Lima bean plate too. But all in all, it's worth going over and over again. Our bill is never less than 90.00 for two people but you will leave satisfied. Oh and their dessert- the candy bar especially is really delicious. I'm sure you'll like it. Why not give a 5? I am only a fan.",4.011067708333333,0.011067708333333037,1536,873,1,1,1,0,1,1542 days,652.3333333333334,3,100.0,10.130434782608695
206001,959,547,4,2014-06-25,1,"They make a mean cocktail at North End Grill where both your head and wallet will be feeling a bit lighter after only one. North end does offer some great 50% off happy hour specials to local employees, so be sure to ask. As for my favorite, I'd have to go with the Blueberry Mojito. It could stand to be sweetened down a bit, but otherwise it was delicious.",3.995515695067265,0.004484304932735217,223,358,1,0,1,0,1,1362 days,690.5641025641025,39,94.87179487179486,8.695652173913043
261337,5980,672,4,2010-05-02,1,"if it is only for their steak & eggs, they would get 5 stars. It is $12, and very tasty. The pumpkin pancake with yogurt sauce is OK too. This is the place the gives most value and taste for the money, I consider 'service to the community'.",4.016344725111441,0.01634472511144125,1346,240,1,0,2,0,1,1232 days,467.9117647058824,34,73.52941176470588,15.825
268275,72483,697,5,2013-05-21,1,This place is awesome.,4.364779874213837,0.6352201257861632,159,22,1,1,1,0,1,343 days,30.0,2,100.0,11.23076923076923
106729,2791,300,5,2014-10-09,1,"I was here on Tuesday night celebrating an anniversary. I had been trying to book a restaurant one week before the day and was put on waiting lists. On Monday night I told my wife I give up. She searched and came up with this place and I said sure since it is just down the street. An unassuming building and if you didn't know where you were going, you would miss it. The interior was very nice. For some reason it reminded me of Vitae and a 70's vibe with a modern twist. Lucky for us that we were able to book a table because it filled up fast. Many different areas to eat - high counter communal table, big tables, small tables, and at least one private room at the entrance. The menu and wine list was great. So many good looking dishes that we could have ordered almost anything and I am sure we would be happy. The purple sweet potato break was a nice recommendation to start the experience. We ordered the kale salad and red snapper cheviche. Fantastic! Both were so nice. Savory and full of flavor. We then ordered the pistachio halibut and pumpkin ravioli. Two more wonderful dishes. I wanted something seasonal and it was not filling or too light. The halibut was nicely done and most certainly a winner. We finished the meal with Market Crisp with buttermilk ice cream and one other dessert, pudding or custard with salted whipped cream. That was rich and filling. I like that the menu changes and that it is farm to table. On top of all the great dishes, the ambiance was nice (with the exception of the drunk, cackling girl table behind us that had everyone turning their head to see where the noise was coming from), the lighting, the bathroom was nice, but most of all the great service and the manager. He was at every table checking on everyone's meal. He came to out table twice, and that is customer service at it's best. A wonderful experience overall. {With two more exceptions and that is the couple next to us and T-shirt guy in cougar print slip-ons stretching himself along the sofa and the late couple taking flash photos with their phone several times. Grow up.}",4.136919315403423,0.8630806845965768,409,2090,1,1,1,0,1,1450 days,784.7777777777778,18,100.0,12.193548387096774
343426,156508,919,4,2010-04-03,1,"My wife, daughter and I just had the pleasure of eating here during our visit to NYC. It was a great experience. My wife has celiac's and was excited to have some good Italian food and this place was excellent for her needs. My daughter and I ate ""normal"" food and loved it as well. The owner is there to personnallyake sure you have a nice dining experience and what a nice guy he is. I only wish this restaurant was in boston. The service was excellent as well. I apologize for forgetting his name but he is a nice gentleman from Mexico.",4.211934156378601,0.21193415637860102,486,539,1,1,1,0,1,0 days,539.0,1,100.0,10.853658536585366
268649,12246,699,5,2014-09-18,1,WOW!!!! What a GREAT spot for Greek food!,3.796708615682478,1.203291384317522,1033,41,1,0,4,1,5,169 days,83.8,10,90.0,6.885496183206107
310343,42258,812,5,2014-12-14,1,"I'm a fan. I've visited several times and have never been disappointed. Brunch and dinner both, equally delicious. I'll be back soon! PW",3.8474226804123712,1.1525773195876288,485,136,1,1,1,0,3,0 days,176.66666666666666,3,100.0,5.298701298701299
161245,45314,454,3,2010-01-31,1,"I usually come here for dinner and some drinks but today I came for breakfast/brunch and I was pleasantly surprised. I had their eggs benedict and a bloody mary. My friends had their croissant french toast and it was quite tasty. Generally I think that this place is a bit over-rated and over-priced. But I guess you pay for the ambiance and just the fact that you went to a popular restaurant in the city. I still come here since its open 24 hours, and its very convenient. The food is usually good so you can't really go wrong at 4 in the morning.",3.515755329008341,0.515755329008341,2158,549,1,1,2,0,2,1004 days,518.7857142857143,14,100.0,4.395
38549,3065,91,5,2007-07-23,1,I'm a little embarrassed to say that I have an obsession with fried foods and it can't get any more embarrassing than when I'm at Pommes Frites. Â I see the fries and I can't help but smile on the inside just a little. Â I love their mango chutney dipping sauce although most have told me their cheese is better. Â Eh. Â Whatever floats your boat.,4.157591287636131,0.842408712363869,3122,347,1,1,1,0,1,2701 days,390.35,20,100.0,18.271604938271604
174772,7555,475,4,2010-11-02,1,"Came here for a happy hour and was pleasantly surprised. Please note we did not eat here, as that seems to be the source for the crappy reviews. I came for the $5 Sangria and drink specials. We went to the upstairs bar and stood most of the time overlooking from the balcony and watching their GIANT projection TV. I do have to say some things were poorly placed like the HUGE list of beers can't be seen from the upstairs bar at all, nor do they have any signs upstairs listing any specials or beers. But for a cheap drink and a cool ambiance, I will be going back.",3.847058823529412,0.15294117647058814,425,566,1,1,3,1,1,659 days,685.4166666666666,12,100.0,11.142857142857142
37375,25949,91,5,2011-02-09,1,Mango Chutney sauce,4.157591287636131,0.842408712363869,3122,19,1,0,3,1,2,699 days,94.6,10,80.0,18.271604938271604
154819,88562,444,5,2011-10-03,1,"I love this place. When you're in Manhattan and you're maybe feeling a little overwhelmed by the dodgy pubs and garish pizza parlors, catch a cab to the West Village, walk around, and have brunch at Tartine. It'll recharge your batteries and ground your senses. The food is nothing fancy, really. The atmosphere is what makes Tartine special. Â I started eating there when I lived in NY years ago, and it will remain a staple destination on my NY itinerary.",3.797183098591549,1.2028169014084509,710,457,1,1,1,0,1,0 days,457.0,1,100.0,7.765432098765432
172230,96314,468,4,2009-11-17,1,After being drenched from the rain on the way over to Chinatown we finally made it here and had to wait in line for about 20 minutes to get seated.. darn me for walking next door because if they call your number and you're not there.. you'll have to wait all over again. Immediately after we sat down the server came over and asked us if we wanted the dumplings and since we were starving I guess we got a little too order-happy and had 4 orders of the crab dumplings and 2 orders of the pork dumplings (each order has 8 pieces) and even ordered some shanghai noodles and black bean clams as well. Â  Everything was deeeeeeelicious and had met our expectations nonetheless... Probably one of the cheaper meals we had during our whole trip..,3.801781737193764,0.1982182628062361,3143,740,1,1,3,1,2,560 days,894.25,4,100.0,6.896984924623116
228707,2496,602,4,2010-06-02,1,"great backyard patio. Â not huge but tables are spaced out well enough. delish burger, juicy & not too bulbous. Â also had a grilled cheese w/ tomato with choice of cheese. Â had the cheddar, yum!",3.9751243781094527,0.02487562189054726,402,196,1,1,1,0,1,1232 days,584.9411764705883,17,100.0,12.4
79697,17280,220,4,2013-03-14,1,tea is good. cash only.,4.153299492385787,0.15329949238578688,985,23,1,1,2,0,14,21 days,47.93333333333333,15,100.0,20.88888888888889
6048,6590,19,5,2014-05-21,1,"I have been to Palo Santo for dinner on a few occasions. The atmosphere is cozy, the food is amazing and the wine is wonderful. On my last visit, my party of eight had a reservation for 8 PM. We were seated late due to the party before us taking longer than expected to finish up. While we are all easy going and hadn't said a word, the staff took it upon themselves to bring us a round of champagne to enjoy while we waited and they apologized. This type of service is hard to come by these days but reflects the excellence at this establishment. Of course, the staff is attentive during the entire meal as well. The sangria is notable and the wines from Uruguay are unique and tasty. All around, wonderful.",4.037151702786378,0.9628482972136219,323,708,1,1,1,0,2,50 days,556.3333333333334,3,100.0,7.282051282051282
