,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,RATING,VERIFIED_PURCHASE,REVIEW_TITLE,REVIEW_TEXT,NUM_NOUNS,NUM_VERBS,NUM_ADJECTIVES,NUM_ADVERBS,REVIEW_LENGTH,SENTIMENT_SCORE,TITLE_LENGTH,AVERAGE_RATING,RATING_DEVIATION,NUM_REVIEWS,READABILITY_FRE,SENTIMENT_CATEGORY_ENCODED,RATING_CATEGORY_ENCODED,COHERENT_ENCODED,AVG_WORD_LENGTH,LABEL_ENCODED,NUM_NAMED_ENTITIES,CAPITAL_CHAR_COUNT,PUNCTUATION_COUNT,PREPROCESSED_REVIEW_TEXT,WORD_COUNT,SENTIMENT_SCORE_TITLE,SENTIMENT_LABEL_TITLE,AVG_RATING_VERIFIED,AVG_RATING_NON_VERIFIED,DEVIATION_VERIFIED,DEVIATION_NON_VERIFIED
50,50,50,50,50,4,0,Good book,begin techniqu discuss book help deal anxieti depress huge help begin medit slowli work replac zoloft otc supplement thing life improv 100 look otc supplement anxietydepress xanrx tri help conjunct bookasinb00f5jjloc xanrx dietari supplement reduc symptom anxieti stress depress panic attack boost mood increas relax beat anxieti kava kava 5htp theanin gaba more money guarante,31,21,10,5,686,-0.1531,9,4.0,0.0,1,-1.28,0,1,0,5.872727272727273,0,6,0,0,begin techniqu discuss book help deal anxieti depress huge help begin medit slowli work replac zoloft otc supplement thing life improv 100 look otc supplement anxietydepress xanrx tri help conjunct bookasinb00f5jjloc xanrx dietari supplement reduc symptom anxieti stress depress panic attack boost mood increa relax beat anxieti kava kava 5htp theanin gaba money guarant,55,0.4404,1,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
51,51,51,51,51,3,0,Alright!,art paper exactli look great present young brother love draw anyth great price,8,7,4,3,159,0.9246,8,3.0,0.0,1,92.12,1,1,1,5.076923076923077,0,0,0,0,art paper exactli look great present young brother love draw anyth great price,13,0.3164,1,4.243802359377671,3.9822618791657707,1.2438023593776713,0.9822618791657707
52,52,52,52,52,3,0,Canister Set,find air tight good brown sugar chip cracker stale cracker take tast contain well fine pasta rice cereal get eat quickli,11,9,9,6,240,0.7003,12,3.0,0.0,1,67.08,1,1,1,4.761904761904762,0,0,0,0,find air tight good brown sugar chip cracker stale cracker tast contain fine pasta rice cereal eat quickli,21,0.0,0,4.243802359377671,3.9822618791657707,1.2438023593776713,0.9822618791657707
53,53,53,53,53,4,0,Great camera,question good camera product good new except warranti time trust brand -pron- inspect recondit factori rest faith -pron-,10,7,3,2,222,0.8979,12,4.0,0.0,1,53.21,1,1,1,5.722222222222222,0,0,0,4,question good camera product good new warranti time trust brand -pron- inspect recondit factori rest faith -pron-,18,0.6249,1,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
54,54,54,54,54,4,1,Easy to carry.,love case -pron- sleek slide pocket perfectli phone fall protect mishap,5,5,3,5,148,0.7783,14,4.0,0.0,1,85.69,1,1,1,5.545454545454546,0,0,0,2,love case -pron- sleek slide pocket perfectli phone fall protect mishap,11,0.4404,1,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
55,55,55,55,55,4,0,to being pretty excited about it,3 month ago find recent lose hair time shampoo hair thick hair look bit thin nowsinc then take step possibl hair grow know product friend 2 week use hair grow rapidli -pron- have go cri hair pretti excit -pron-,13,23,10,7,405,0.128,32,4.0,0.0,1,65.73,0,1,0,4.410256410256411,0,2,0,4,3 month ago find recent lose hair time shampoo hair thick hair look bit thin nowsinc step possibl hair grow know product friend 2 week use hair grow rapidli -pron- cri hair pretti excit -pron-,39,0.6808,1,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
56,56,56,56,56,3,0,Average stylus pen,nice stylu prefer seren stylu pen small 4mmnib tip screen obstruct comfort featur silicon grip check,6,4,8,2,200,0.6486,18,3.0,0.0,1,55.24,1,1,1,5.3125,0,1,0,0,nice stylu prefer seren stylu pen small 4mmnib tip screen obstruct comfort featur silicon grip check,16,0.0,0,4.243802359377671,3.9822618791657707,1.2438023593776713,0.9822618791657707
57,57,57,57,57,1,0,poor night vision,buy camera night vision find poor camera low light work total dark do not work all night vision booster lead work total dark,11,13,6,9,271,-0.296,17,1.0,0.0,1,73.51,0,0,1,4.434782608695652,0,0,0,0,buy camera night vision find poor camera low light work total dark work night vision booster lead work total dark,23,-0.2732,0,4.243802359377671,3.9822618791657707,3.2438023593776713,2.9822618791657707
58,58,58,58,58,1,0,A Day in the Life of a Century,ulyss errata pennedbr br ulyss ruin spring -pron- day life centurybr br selfpleasur omin sell book overt devicebr br the anabasi far good templat odyssey foreshadow early tale fatebr br leopold bloom wife infidel bare share bedroombr br the danger book tellal come public point concern relea fret sweat run mind collect murder reveng seekersbr br virginia woolf master novelist right dismiss jame joyc work tepid ode grecian epic poembr br chri robert god verticallyb find rodmel england matterbr br onc finish walk river water edg weigh stone eye pocket slip deepbr br virginia woolf chronicl lifebr br i cr add good novelist 20th centurybr br -pron- love virginia everywher jame joyc much all day life small view exclud billion live day,47,35,18,15,1278,0.1027,30,1.0,0.0,1,-43.9,0,0,1,5.057377049180328,0,12,0,4,ulyss errata pennedbr br ulyss ruin spring -pron- day life centurybr br selfpleasur omin sell book overt devicebr br anabasi far good templat odyssey foreshadow earli tale fatebr br leopold bloom wife infidel bare share bedroombr br danger book tellal come public point concern relea fret sweat run mind collect murder reveng seekersbr br virginia woolf master novelist right dismiss jame joyc work tepid ode grecian epic poembr br chri robert god verticallyb find rodmel england matterbr br onc finish walk river water edg weigh stone eye pocket slip deepbr br virginia woolf chronicl lifebr br cr add good novelist 20th centurybr br -pron- love virginia everywh jame joyc day life small view exclud billion live day,122,0.0,0,4.243802359377671,3.9822618791657707,3.2438023593776713,2.9822618791657707
59,59,59,59,59,4,1,It is very helpful to keep the car cool for kids and protect them from heat of the ...,help car cool kid protect heat sun traveleasi attach car window stick there,6,6,3,3,163,0.765,86,4.0,0.0,1,75.2,1,1,1,4.846153846153846,0,0,0,0,help car cool kid protect heat sun traveleasi attach car window stick,13,0.7902,1,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
60,60,60,60,60,1,0,Too Weak to Take Out Wrinkles!,useless christma gift keep tri use differ fabric luck produc steam anyth useless,5,5,4,1,138,0.0772,30,1.0,0.0,2,66.74,0,0,1,5.230769230769231,0,1,0,0,useless christma gift tri use differ fabric luck produc steam anyth useless,13,-0.4926,0,4.243802359377671,3.9822618791657707,3.2438023593776713,2.9822618791657707
61,61,61,61,61,1,0,Books for Album Covers,j d sal righteousbr br not scribbl casebr br no author photoanywhereon bookbr br on cover especi oh coverbr br thi disastr forc t c boyl posebr br fact fictionbr br the redhead lead manbr br in move pictur photographybr br antihero step childbr br the somebodi do not want seebr br red blazer black tee 80sbr br i suppo good red deadbr br the font manufactur starebr br scream bad album coverbr br jesu christ could not pull offbr br but laughbr br at t cbr br and share piec breadbr br get pollut crush winebr br and laugh morebr br the young jesusbr br befor miracl sermonsbr br the cross far year awaybr br -pron- trip lead zeppelinbr br chri robert god jesu christ the laugh prophet,33,18,14,12,1097,0.92,22,1.0,0.0,1,-42.55,1,0,0,4.325581395348837,0,6,0,2,j d sal righteousbr br scribbl casebr br author photoanywhereon bookbr br cover especi oh coverbr br thi disastr forc t c boyl posebr br fact fictionbr br redhead lead manbr br pictur photographybr br antihero step childbr br somebodi want seebr br red blazer black tee 80sbr br suppo good red deadbr br font manufactur starebr br scream bad album coverbr br jesu christ pull offbr br laughbr br t cbr br share piec breadbr br pollut crush winebr br laugh morebr br young jesusbr br befor miracl sermonsbr br cross far year awaybr br -pron- trip lead zeppelinbr br chri robert god jesu christ laugh prophet,129,0.0,0,4.243802359377671,3.9822618791657707,3.2438023593776713,2.9822618791657707
62,62,62,62,62,3,0,Not bad......,pen drive good budget work fast problem yet deliveri fast,3,3,2,4,102,0.0516,13,3.0,0.0,1,78.25,0,1,0,4.8,0,0,0,0,pen drive good budget work fast problem deliveri fast,10,0.0,0,4.243802359377671,3.9822618791657707,1.2438023593776713,0.9822618791657707
63,63,63,63,63,4,0,Not what I expected,product actual help lot area particularli workout perform concern expect burn fat mayb research wrong,7,7,3,4,171,-0.1027,19,4.0,0.0,1,39.33,0,1,0,5.8,0,1,0,0,product actual help lot area particularli workout perform concern expect burn fat mayb research wrong,15,0.0,0,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
64,64,64,64,64,1,0,SMOCKING HOT,smoke hot deal second unit 23 week work plug watch out 15 charg cycl thing hot can not touch -pron- pop smokegam over charg reason give 1 star return easi read review look like 1 3 good charger -pron- be go step pay real time do not want risk burn hous 30 differ junk genuin appl product ye suck real deal httpwwwamazonvotegpproductb008alaav0,20,29,11,10,676,0.4003,12,1.0,0.0,1,33.93,1,0,0,4.532258064516129,0,6,0,4,smoke hot deal second unit 23 week work plug watch 15 charg cycl thing hot touch -pron- pop smokegam charg reason 1 star return easi read review look like 1 3 good charger -pron- step pay real time want risk burn hou 30 differ junk genuin appl product ye suck real deal httpwwwamazonvotegpproductb008alaav0,62,0.0,0,4.243802359377671,3.9822618791657707,3.2438023593776713,2.9822618791657707
65,65,65,65,65,4,0,And the verdict is in,work take month half lose 7 pound happi work lose weight want time write review total worth tri,7,15,3,4,239,-0.4939,21,2.5,1.5,2,87.05,0,1,0,4.333333333333333,0,2,0,0,work month half lose 7 pound happi work lose weight want time write review total worth tri,18,0.1531,0,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
66,66,66,66,66,2,0,did not work,brown skin young ladi like look tan trip plan miami want sit outsid damag sun long period think help tan product day product follow direct exactli state product work skin hint tan,18,16,6,5,350,0.6705,12,2.0,0.0,1,55.92,1,0,0,4.625,0,1,0,0,brown skin young ladi like look tan trip plan miami want sit outsid damag sun long period think help tan product day product follow direct exactli state product work skin hint tan,32,0.0,0,4.243802359377671,3.9822618791657707,2.2438023593776713,1.9822618791657707
67,67,67,67,67,4,1,Works great!,fun littl gadget use -pron- be happi camper work great describ find short video easy understand instruct accompani manual do not need know oper thing plea tool wish includ recip,8,14,9,4,330,0.9186,12,4.0,0.0,1,49.49,1,1,1,4.933333333333334,0,0,0,2,fun littl gadget use -pron- happi camper work great describ find short video easi understand instruct accompani manual need know oper thing plea tool wish includ recip,30,0.6588,1,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
68,68,68,68,68,4,0,it looked exactly like what I had in my mind,purcha think expen but look exactli like mind pleasantli shock turn high grade metal construct turn ornament piec desk doubt mind lifetim look good -pron-,11,15,8,5,320,0.1154,44,4.0,0.0,1,63.02,0,1,0,5.2,0,0,0,2,purcha think expen look exactli like mind pleasantli shock turn high grade metal construct turn ornament piec desk doubt mind lifetim look good -pron-,25,0.3612,1,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
69,69,69,69,69,1,0,"Better Off Just Drinking A Glass of Wine.,",50 stinki tablet noth nada effect whatsoev -pron- take awhil write review tri time work be not land hospit not product realiz blow 50 buck doc ask take gladli tell product think mayb caus hospit stay -pron- pneumonia nur sen fear promptli tell glorifi vitamin big cheesi smile face oh shame,18,22,6,9,562,-0.3818,42,1.0,0.0,1,36.63,0,0,1,4.705882352941177,0,4,0,4,50 stinki tablet noth nada effect whatsoev -pron- awhil write review tri time work land hospit product realiz blow 50 buck doc ask gladli tell product think mayb cau hospit stay -pron- pneumonia nur sen fear promptli tell glorifi vitamin big cheesi smile face oh shame,51,0.4404,1,4.243802359377671,3.9822618791657707,3.2438023593776713,2.9822618791657707
70,70,70,70,70,4,0,Good quality product,high qualiti match exact product descript camera big tough begin digit photograph -pron- wonder -pron- familiar featur instruct manual teach new thing do,9,9,10,0,266,-0.128,20,4.333333333333333,-0.333333333333333,3,39.67,0,1,0,5.695652173913044,0,0,0,4,high qualiti match exact product descript camera big tough begin digit photograph -pron- wonder -pron- familiar featur instruct manual teach new thing,23,0.4404,1,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
71,71,71,71,71,1,0,Got my hopes up,feel like product absolut n take month -pron- be kinda disappoint,3,4,1,4,109,0.024,15,1.5,-0.5,2,68.77,0,0,1,5.0,0,1,0,2,feel like product absolut n month -pron- kinda disappoint,11,0.4215,1,4.243802359377671,3.9822618791657707,3.2438023593776713,2.9822618791657707
72,72,72,72,72,2,0,skip this and get the motorized pump,honestli skip hand pump real motor one ye expen tremend valu,4,5,2,2,109,0.4939,36,2.0,0.0,1,77.23,1,0,0,4.545454545454546,0,2,0,0,honestli skip hand pump real motor ye expen tremend valu,11,0.0,0,4.243802359377671,3.9822618791657707,2.2438023593776713,1.9822618791657707
73,73,73,73,73,4,1,I have always struggled with my weight,struggl weight colleg lose battl join fratern gain 32 pound -pron- fast food beerbr br i decid track start run hit speed bag garcinia cambogia appetit drop do not eat to far -pron- have lose 67 pound,11,18,5,8,376,-0.2263,38,4.0,0.0,2,67.76,0,1,0,4.405405405405405,0,3,0,4,struggl weight colleg lose battl join fratern gain 32 pound -pron- fast food beerbr br decid track start run hit speed bag garcinia cambogia appetit drop eat far -pron- lose 67 pound,37,-0.34,0,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
74,74,74,74,74,1,0,"worked for 2 days, then stopped working",compani send email purcha ebay ask review product amazon probabl ask think goe buy use appradio3 pay addit 20 instal 2 day allow video display constantli keep flash warn messag video 6 7 second like second video follow 67 second warn messag get annoy take instal say instal correctli amp stuff car need radio modul old car fanci comput stuff new pioneer radio agre addit 30 remov bypass bench test thing bench instal feed power blue black wire connect alarm lead green wire flash bench car 20 do not want deal hassl return -pron- cost pocket time worth -pron- know seller respon thi lose lot money product sure pursu -pron- end buy bypass compani work fine month now mayb get bad what suck deal -pron- 02 leav -pron- email compani websit go unansw date week search onlin diybypass nonam compani figur,62,70,25,27,1725,-0.7732,39,1.0,0.0,2,-54.73,0,0,1,4.680851063829787,0,15,0,10,compani send email purcha ebay ask review product amazon probabl ask think goe buy use appradio3 pay addit 20 instal 2 day allow video display constantli flash warn messag video 6 7 second like second video follow 67 second warn messag annoy instal instal correctli amp stuff car need radio modul old car fanci comput stuff new pioneer radio agr addit 30 remov bypass bench test thing bench instal feed power blue black wire connect alarm lead green wire flash bench car 20 want deal hassl return -pron- cost pocket time worth -pron- know seller respon thi lose lot money product sure pursu -pron- end buy bypass compani work fine month mayb bad suck deal -pron- 02 leav -pron- email compani websit unansw date week search onlin diybypass nonam compani figur,141,-0.2263,0,4.243802359377671,3.9822618791657707,3.2438023593776713,2.9822618791657707
75,75,75,75,75,1,0,not sold,-pron- be sell flavor textur content lazi roommat serv thi night hilar involv food throw still picki,9,7,3,7,207,0.0,8,1.0,0.0,1,71.14,0,0,1,4.941176470588236,0,0,0,2,-pron- sell flavor textur content lazi roommat serv thi night hilar involv food throw picki,17,0.0,0,4.243802359377671,3.9822618791657707,3.2438023593776713,2.9822618791657707
